prompt_id,condition,domain,pairwise,eas_mean,eas_sd,eas_per_sample,eas_early,eas_mid,eas_late,eas_final_quarter,eas_slope,eas_mean_rate,eas_peak_rate,eas_peak_rate_position,eas_n_spikes,eas_skew,eas_skew_sd,eas_sparsity,eas_sparsity_sd,eas_cross_sample_variance_profile,token_entropy_sequence_sample_0,token_entropy_sequence_sample_1,token_entropy_sequence_sample_2,token_entropy_sequence_sample_3,token_entropy_sequence_sample_4,token_entropy_sequence_sample_5,token_entropy_sequence_sample_6,token_entropy_sequence_sample_7,token_entropy_sequence_sample_8,token_entropy_sequence_sample_9,caa_mean_l2,caa_mean_cosine,caa_per_layer_l2,caa_per_layer_cosine,displacement_cosine_vs_direct,caa_nan_layers_sanitized,beam_score_entropy,beam_score_gap,beam_score_raw_std,beam_score_raw_range,beam_first_divergence_position,beam_length_mean,beam_length_sd,beam_sbert_cosine,beam_per_layer_cosine
1,no_context,social,0,0.5306612589955331,0.16414318350320747,0.411799;0.425214;0.389607;0.563912;0.392847;0.694211;0.571401;0.935446;0.427565;0.494610,0.513638133853674,0.522153302192688,0.556192340940237,0.5749813976648607,0.0006309721322291468,-0.0035473281105092708,2.168776035308838,79.1,7.9,0.006352868928246047,0.027093939629377974,0.5839999999999999,0.0787795799825197,0.00000000;0.04671157;0.23768966;0.10619777;0.00393073;0.04010236;0.00453828;0.18514525;0.00145147;0.11633894;0.15859222;0.12469252;0.12725309;0.18044043;0.13917906;0.36561914;0.44250177;0.32622125;0.28863644;0.34083040;0.62194061;0.33621307;0.49811140;0.35343272;0.28458700;0.23794945;0.14395325;0.33597282;0.11186767;0.25075963;0.45362328;0.32112859;0.51928106;0.31043803;0.06671844;0.11687501;0.14807562;0.47798080;0.27142319;0.16952408;0.58404517;0.16530217;0.43207425;0.28303801;0.38242765;0.36108804;0.26139233;0.64172537;0.48441345;0.11479123;0.36800880;0.80732063;0.61938463;0.42282442;0.29903197;1.02274836;0.33101846;0.40613104;0.36810903;0.41654666;0.28518220;0.39129943;0.17893304;0.48737329;0.94288922;0.48349029;0.15278259;0.26938454;0.49793133;0.26809821;0.58198341;0.39423726;0.24606579;0.50490510;0.27584209;0.45933365;0.16371609;0.09949519;0.48393174;0.40202446;0.45593013;0.46377280;0.18100936;0.27723257;0.08520986;0.54499360;0.28130939;0.30171607;0.25326235;0.18214218;0.08651687;0.07745818;0.07886841;0.54266415;0.42610587;0.19835653;0.49743300;0.29079643;0.38070650;0.83225796;0.54724821;0.68194169;0.24611773;0.32886941;0.25269379;0.39926972;0.17251118;0.13854437;0.33916801;0.32536608;0.28248143;0.12658613;0.53804275;0.10029913;0.27992685;0.70646088;0.34967436;0.17238116;0.45747431;0.23387691;0.34350571;0.26604637;0.59717570;0.45962138;0.14062133;0.25530344;0.27841089;0.43859266;0.54519058;0.15951979;0.27201800;0.51685518;0.17652092;0.56528344;0.19027189;0.17285303;0.39042195;0.36640016;0.32306541;0.26661080;0.52649851;0.51700550;0.14049905;0.46406927;0.46096748;0.13832458;0.35566126;0.18810859;0.45190886;0.37005366,1.191092;0.000000;0.892304;1.062050;0.000000;0.667519;0.000000;0.000000;0.126994;0.000000;0.000000;0.000000;1.041097;1.210144;0.300536;0.000000;0.000000;0.346699;1.299303;0.590551;0.000000;0.800004;0.000000;0.311719;0.195138;0.335272;1.232132;0.000000;0.000000;1.417706;0.000000;0.676225;0.268535;0.000000;0.000000;0.208985;0.408994;0.000000;0.686328;0.883499;0.000000;0.660334;0.000000;0.147006;0.000000;0.758398;0.400459;1.639061;2.048869;0.000000;2.039861;0.000000;0.000000;0.615615;0.000000;0.000000;0.125130;0.000000;0.000000;1.472453;0.000000;0.977837;0.000000;0.391983;0.000000;0.000000;0.670590;0.000000;1.335828;0.602084;0.622303;1.555868;0.664210;0.526068;1.012479;0.000000;0.843007;0.195138;0.000000;0.000000;0.350709;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.487271;0.000000;0.000000;0.693147;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.488945;0.000000;1.857514;0.681088;1.050237;0.000000;1.315415;0.000000;0.000000;0.845287;0.000000;1.165495;0.000000;0.000000;0.000000;0.000000;0.000000;0.358799;0.000000;0.000000;0.000000;0.000000;0.153516;0.657116;1.425944;0.000000;0.803870;0.760487;0.634969;0.387770;1.234210;0.174523;0.000000;0.000000;0.000000;0.000000;1.196718;0.000000;0.978098;0.447956;0.901890;0.000000;0.000000;1.115616;0.601588;0.400459;1.550118;0.430100;0.000000;0.434625;0.686328;1.042647,1.191092;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.891029;0.000000;0.855306;0.238954;0.666418;0.000000;0.692956;0.000000;0.000000;0.738403;0.683490;1.043816;0.000000;0.000000;1.016544;0.622303;0.933516;0.000000;0.000000;0.000000;0.910769;0.000000;0.000000;0.630941;0.000000;0.000000;0.858277;0.000000;0.241449;0.714358;0.408994;0.844154;0.000000;0.095479;1.435972;0.860901;0.000000;0.999737;1.371897;1.519986;0.967318;0.951249;0.000000;0.555242;0.200587;0.000000;0.696921;0.319311;0.000000;0.000000;0.000000;0.160268;0.000000;0.654383;0.000000;0.461062;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.251797;0.976576;0.549837;0.000000;0.167269;0.589193;0.000000;0.000000;0.000000;0.893608;0.956443;0.640921;0.000000;0.000000;0.537810;1.748168;0.279783;1.382211;1.106007;0.456691;0.000000;0.000000;0.000000;0.000000;0.000000;0.686328;0.342712;0.892693;0.000000;0.605172;0.000000;0.000000;0.000000;1.463571;0.000000;1.305707;0.000000;0.530304;0.000000;1.094839;0.000000;0.000000;0.681088;0.000000;1.244675;0.575227;0.000000;0.883248;0.000000;1.170487;0.379627;1.051931;1.656501;0.000000;0.870821;0.812156;0.937291;0.000000;0.323613;0.000000;0.000000;1.040125;0.721443;0.000000;1.179898;0.000000;0.692385;1.396277;0.668545;0.000000;1.322520;0.774999;0.000000;0.000000;0.304236;0.898453;0.400459;0.666418;0.238954;0.000000,1.191092;0.000000;0.892304;0.394025;0.000000;0.000000;0.147006;0.000000;0.000000;0.000000;0.766039;0.000000;0.000000;0.000000;0.000000;1.552352;0.195138;0.226600;0.000000;1.027102;1.163912;0.647213;1.494700;0.000000;0.513253;0.000000;0.184597;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.350709;0.000000;1.036074;0.000000;0.000000;2.008573;0.000000;0.106166;0.571299;1.117860;0.594276;1.688485;1.078323;0.000000;0.781204;0.770798;0.960088;0.000000;0.000000;0.000000;1.682547;0.671346;0.000000;0.407235;0.000000;0.000000;0.756253;0.659540;0.101461;1.294072;0.000000;0.000000;0.000000;1.154888;0.000000;1.776752;0.304236;0.242119;0.000000;0.530304;1.936001;0.846625;1.698691;0.000000;0.000000;0.242119;0.000000;0.000000;0.000000;0.000000;0.574727;0.000000;0.000000;0.000000;0.311719;0.000000;1.056861;0.666418;0.000000;0.000000;0.000000;0.000000;0.000000;1.371017;0.000000;0.128882;0.000000;0.375236;0.000000;0.000000;1.177842;1.276568;0.195138;0.000000;0.000000;0.000000;1.243279;0.000000;0.000000;0.000000;0.000000;0.563336;0.395296;0.000000;0.348304;0.000000;0.000000;1.566842;1.452321;0.000000;0.000000;0.941597;0.000000;1.007637;0.000000;0.681088;0.000000;0.961634;0.634361;0.988035;0.000000;0.736132;0.195138;0.000000;0.000000;0.000000;0.000000;1.440015;1.582706;0.000000;0.000000;0.000000;0.000000;0.000000;0.805496;0.000000;0.000000,1.191092;0.720429;1.218197;0.425184;0.208985;0.000000;0.000000;0.806210;0.000000;0.575366;0.342712;0.883189;0.563336;0.000000;1.253345;0.000000;0.000000;0.000000;0.000000;1.405516;0.000000;0.164908;0.000000;0.646316;1.681356;0.000000;0.000000;1.220571;0.599550;0.000000;0.000000;0.000000;0.000000;0.000000;0.248540;0.174523;0.976332;0.946298;0.716980;0.000000;0.248540;1.064590;1.526224;1.004407;0.000000;1.745399;0.000000;0.000000;1.475491;0.296865;0.000000;0.461062;0.688401;1.729563;0.391983;0.000000;0.680024;1.705237;1.462126;1.085516;0.000000;0.000000;0.000000;0.000000;2.817691;0.430550;0.000000;0.000000;0.000000;0.000000;2.411209;0.147006;1.747554;1.709957;0.549360;0.547031;0.000000;0.610836;0.000000;0.383573;0.000000;0.000000;0.456691;0.742345;0.795145;0.000000;1.091346;0.615615;0.778260;0.000000;0.269023;0.692385;0.000000;0.616155;1.195649;0.346699;2.037769;1.311699;0.000000;0.391983;0.000000;0.000000;0.319311;0.000000;0.000000;0.935671;1.377608;0.195138;0.000000;1.232135;0.000000;1.053641;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.731967;1.331234;0.289607;1.066051;0.000000;0.000000;0.750984;0.825453;0.898580;0.755891;0.687567;0.538714;0.867454;0.187782;0.949257;2.091447;0.495971;0.810246;0.000000;0.668545;0.686328;0.971358;0.942921;0.000000;0.601588;0.000000;0.879292;0.448215;2.012232;1.014577;0.000000;1.740182,1.191092;0.000000;0.892304;0.394025;0.000000;0.000000;0.147006;0.000000;0.000000;0.000000;0.766039;0.000000;0.000000;0.000000;0.000000;1.552352;0.315502;0.000000;1.235028;0.733398;0.000000;0.000000;0.926051;0.000000;0.242119;0.179502;0.000000;0.631895;0.296865;0.000000;0.504635;0.787504;0.000000;0.000000;0.583320;0.366976;0.944685;0.000000;0.212559;0.000000;1.455038;0.242119;0.513253;1.717546;0.650177;0.504288;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.744369;0.000000;0.530304;0.000000;0.812771;0.000000;0.000000;1.170247;0.542885;0.741786;0.000000;0.000000;0.000000;1.630114;0.000000;0.128882;0.255084;1.573986;0.261749;0.628759;0.000000;0.268535;1.921120;0.358799;1.091740;0.000000;0.000000;0.000000;0.608705;0.000000;0.000000;1.139381;0.000000;0.000000;1.415418;0.304236;1.396345;1.028215;0.693147;0.000000;0.229642;0.000000;0.000000;0.000000;1.647226;0.211845;0.250733;0.000000;0.358799;0.000000;0.000000;1.112601;0.651237;0.000000;0.000000;0.000000;0.138696;0.400459;0.000000;0.000000;1.013992;1.059731;1.220693;0.000000;0.000000;0.000000;0.408994;0.674431;0.000000;0.000000;0.586101;0.000000;0.000000;0.546847;0.147006;0.609538;0.689243;0.387770;0.000000;0.189808;0.563336;0.000000;0.000000;0.000000;0.000000;1.702711;1.638777;0.000000;0.000000;0.000000;0.000000;0.000000;1.124414;0.523890;0.996072;0.691434;0.000000;0.919146,1.191092;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.891029;0.000000;0.167269;1.144340;0.725011;0.000000;0.000000;0.000000;0.000000;1.726053;1.051651;0.000000;0.725018;2.094296;1.600886;1.881544;0.861335;0.964709;1.086713;0.575445;1.307115;0.646604;0.000000;1.092512;0.184597;1.748022;1.068163;0.000000;0.436676;1.069485;1.855113;0.686328;0.000000;2.160475;1.089838;1.893874;0.000000;0.000000;0.628864;0.864951;1.794083;1.327847;0.336860;0.491433;2.513453;0.544979;0.427316;1.680912;3.041843;1.333785;0.628759;1.049374;0.000000;0.327009;2.019871;0.000000;0.000000;0.000000;0.000000;0.000000;1.533217;1.269678;0.000000;1.122796;0.000000;0.000000;0.000000;1.684458;0.085776;0.000000;0.000000;1.329203;0.200587;1.914884;0.848135;0.275441;0.000000;0.404594;1.464310;1.221131;1.309039;0.000000;0.844003;0.174523;0.330432;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2.516527;0.637978;0.639740;0.223588;0.000000;0.150716;1.324734;0.000000;1.077111;0.998297;2.053922;1.631477;0.487271;1.662313;0.319311;1.004048;0.000000;1.848089;1.259962;0.504635;1.216262;1.292046;1.266702;0.000000;0.000000;0.709793;0.000000;0.000000;0.000000;2.723674;0.000000;0.268535;0.796880;0.000000;0.000000;0.439240;1.235710;1.618969;0.000000;0.767356;0.513253;0.174523;1.275596;0.528895;0.197848;0.628759;1.422224;0.000000;1.584844;0.182035;0.000000,1.191092;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.891029;0.000000;0.167269;1.144340;0.725011;0.000000;0.000000;0.000000;0.000000;1.726053;1.051651;0.000000;0.725018;2.094296;1.600886;1.450350;0.000000;0.000000;1.219074;0.484949;1.379527;0.629253;0.680268;0.724147;1.097579;1.646651;0.000000;0.000000;0.121474;0.000000;0.000000;1.270859;0.000000;0.000000;1.173856;0.851578;0.000000;1.257349;0.000000;0.000000;0.342712;0.564938;0.809952;0.167269;0.311719;0.000000;0.000000;0.000000;1.945436;1.269622;0.000000;0.686060;0.400459;0.553912;0.389008;0.819063;1.632663;1.576310;1.036906;0.559718;0.944220;1.807452;0.646373;0.000000;0.443596;0.208985;0.000000;1.149781;0.615615;0.275441;0.469807;0.000000;1.769497;0.192459;0.000000;0.000000;1.137447;0.000000;1.823680;0.358799;1.067830;0.383573;0.000000;0.000000;0.000000;0.000000;0.000000;1.958153;0.881669;0.000000;0.847205;1.701340;0.487260;0.000000;1.764577;1.499135;0.000000;0.000000;1.363472;0.000000;0.000000;1.427712;0.789759;0.304236;0.640921;1.261584;0.000000;0.779619;0.265127;0.000000;0.000000;0.248540;0.417583;1.201517;0.000000;0.383573;0.547031;0.691434;1.115010;1.312450;2.055008;0.688401;0.915778;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.572886;0.000000;1.361815;0.000000;1.155862;0.000000;0.000000;0.261979;1.593902;0.362336;0.217655;0.000000;1.279399;0.692385,1.191092;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.891029;0.000000;0.855306;0.577237;0.000000;0.000000;0.529043;0.235819;0.000000;0.000000;0.000000;0.000000;2.024910;0.770377;0.174523;1.813112;0.000000;1.313947;0.788975;0.330897;0.000000;1.075679;0.634969;2.270709;0.358799;1.265103;0.565718;0.635749;0.766620;0.930716;1.613160;0.487271;1.173208;1.653792;1.634904;0.000000;0.924857;0.344987;0.000000;0.988264;2.354543;1.971327;0.000000;0.000000;2.137554;2.200239;1.461610;1.345560;1.404380;0.608705;1.386813;0.223588;0.000000;1.898003;0.508951;0.430550;1.756559;1.618613;2.020146;0.000000;0.817773;0.328133;0.896304;0.663465;1.846932;0.671692;0.000000;0.408994;2.007619;0.664941;0.919128;2.084670;1.577759;1.623475;2.156291;0.691434;1.302457;0.530304;0.605857;0.693147;1.859473;0.805350;0.000000;0.000000;0.000000;0.000000;2.387516;1.098948;0.371096;1.150845;0.000000;0.000000;2.273629;2.026983;1.664188;0.000000;1.013292;0.000000;1.596252;0.000000;0.383573;1.365613;0.214735;1.012001;0.000000;1.967729;0.232716;1.399999;2.984762;0.884384;0.600023;1.897888;1.112748;0.000000;0.000000;2.126279;2.254261;0.000000;1.783880;1.636946;1.580335;0.688401;1.213669;1.545999;2.396443;0.391983;1.673743;0.000000;0.542452;0.547031;1.125454;0.000000;1.615215;2.255619;1.625650;1.152769;2.320392;2.445157;0.885238;0.947572;1.082883;2.137623;1.399938,1.191092;0.000000;0.892304;0.394025;0.000000;0.000000;0.147006;0.000000;0.000000;0.000000;0.766039;0.698361;0.268535;0.000000;0.387770;0.577020;0.000000;1.184797;0.000000;1.007287;0.469807;0.988975;0.000000;1.886357;0.516058;1.154966;0.000000;0.000000;0.400459;1.129183;0.368417;0.184597;0.662035;1.619211;0.560685;0.924559;0.681088;0.000000;1.536257;0.132733;0.302145;0.628759;0.000000;0.623594;0.179502;0.000000;0.391983;1.349402;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.255084;0.638110;1.780011;1.057333;0.000000;1.983974;0.245314;1.419554;0.567334;0.000000;0.000000;0.417583;0.000000;0.657116;1.056728;0.000000;0.670590;0.452322;0.000000;0.000000;0.607272;0.000000;0.837180;0.000000;0.818812;0.000000;0.000000;0.000000;0.464120;0.000000;0.000000;0.000000;0.000000;0.851202;1.258449;0.000000;0.670590;0.000000;0.000000;0.000000;0.768783;0.947164;1.122023;0.816905;0.585497;0.000000;0.000000;1.146569;0.189808;0.380832;0.000000;0.000000;0.359023;0.606367;1.164679;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.366976;0.408994;0.586782;0.640921;0.847052;0.000000;0.733903;0.000000;0.000000;0.957672;0.629325;0.474222;0.313982;0.000000;0.762772;0.000000;1.266183;0.000000;0.659767;0.634969;0.595295;0.000000;0.000000;0.000000;0.622303;0.000000;1.611392;0.671837;0.000000;0.929737;0.691434;0.414963;0.312980;0.000000;0.000000,1.191092;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.891029;0.000000;0.000000;0.000000;0.350709;0.666327;0.783549;0.481012;0.513253;1.037977;1.708194;0.478546;1.896951;1.078362;0.000000;0.759135;0.000000;0.693147;0.914713;0.000000;1.210730;0.261749;0.304236;0.000000;1.831554;1.556460;1.140535;0.289607;0.961842;0.261749;0.000000;1.392988;0.000000;1.111393;1.137874;0.000000;0.337371;1.470708;0.000000;0.000000;0.000000;0.513253;0.375236;0.000000;0.000000;1.334085;0.432562;0.000000;1.359720;0.000000;0.000000;1.609411;0.601588;0.000000;0.342712;0.000000;1.207258;0.000000;0.886064;0.000000;0.000000;0.000000;1.048471;2.032461;0.000000;0.372624;0.000000;1.145170;0.000000;0.640921;0.000000;0.000000;0.563336;0.000000;1.014710;1.377885;0.000000;0.000000;0.304236;0.000000;0.536051;0.000000;0.383573;0.000000;0.000000;0.933388;0.956646;0.571299;1.266889;0.579118;1.402322;0.000000;0.000000;0.000000;2.358440;0.000000;0.000000;0.383573;1.253754;0.000000;0.000000;0.543960;0.686328;0.442213;0.443596;0.000000;0.296865;0.275441;0.792860;0.852855;0.214735;1.234554;1.251702;0.000000;0.910749;0.000000;0.000000;1.209050;0.286022;0.000000;0.323147;0.000000;0.495971;0.155739;0.106166;1.023113;0.000000;0.138696;0.000000;0.000000;0.873206;0.000000;0.464370;0.892876;1.962078;0.567595;0.000000;0.542885;0.366976;0.495971;0.338749;0.672404;0.831099,0.0,1.0000000096136523,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,1.0,,2.2825127938286487,0.09621818111588554,0.20654092722994002,0.5957673552135626,0,122.4,3.2310988842807027,0.879239559173584,0.860697;0.991313;0.997961;0.997131;0.995294;0.992836;0.988562;0.982492;0.975740;0.968302;0.962162;0.959000;0.951528;0.950635;0.947503;0.946923;0.938627;0.930704;0.933436;0.927139;0.927435;0.931870;0.934568;0.946386;0.950309;0.953233;0.955709;0.955910;0.961995;0.960018;0.919825
