condition,H_total_mean,H_total_std,H_total_count,H_mean_mean,H_mean_std,H_mean_count,half_life_rel_mean,half_life_rel_std,half_life_rel_count,H_front_auc_mean,H_front_auc_std,H_front_auc_count,H_mid_auc_mean,H_mid_auc_std,H_mid_auc_count,H_back_auc_mean,H_back_auc_std,H_back_auc_count,H_fb_ratio_mean,H_fb_ratio_std,H_fb_ratio_count,EAS_front_auc_mean,EAS_front_auc_std,EAS_front_auc_count,EAS_mid_auc_mean,EAS_mid_auc_std,EAS_mid_auc_count,EAS_back_auc_mean,EAS_back_auc_std,EAS_back_auc_count,EAS_fb_ratio_mean,EAS_fb_ratio_std,EAS_fb_ratio_count
direct_information,42.134038499999996,7.55926985942195,15,0.28089358999999997,0.050395132396146326,15,0.4991111111111111,0.07354370978321158,15,0.27410809266666664,0.04644781965876846,15,0.2876627062666666,0.07456587347116622,15,0.28090997106666665,0.06930160342804353,15,1.0457534760149592,0.29952859176424207,15,0.12662327694666667,0.023817838874405788,15,0.15467966032,0.045649710292521885,15,0.15865807784000002,0.04331049436193575,15,1.285685841349678,0.3924105856943939,15
implicature_information,45.04434242666666,9.521037744575882,15,0.3002956161777777,0.06347358496383922,15,0.4822222222222222,0.0782615341331086,15,0.29983592066666664,0.060743521101489666,15,0.3101353741333333,0.08894279810101051,15,0.29091555373333333,0.07884577579520487,15,0.9984825166478408,0.32681069403428176,15,0.13304191233333335,0.03684146890219157,15,0.16329540797333336,0.0565465105827844,15,0.16421318402666665,0.04855753048554201,15,1.2690033273087626,0.37862830619351207,15
no_context,42.69396122,9.40132417555599,15,0.28462640813333334,0.0626754945037066,15,0.5257777777777778,0.05914022436181771,15,0.2428271828,0.041419599857620476,15,0.3075707557333333,0.08775143913715874,15,0.3034812858666667,0.08030624649310579,15,1.2620433737184678,0.32433425284028816,15,0.10428812264000001,0.02313778194820724,15,0.16945539274666668,0.05730104477273087,15,0.18382177637333333,0.055589648075489564,15,1.7897260424004062,0.5193856430959528,15
stochastic_information,47.128714226666666,9.507642178447155,15,0.3141914281777778,0.06338428118964769,15,0.47733333333333333,0.05455738205328346,15,0.3292634728,0.06654518085045097,15,0.3157946318666667,0.09346801081827659,15,0.2975161798666667,0.06207645762993909,15,0.9244229903727886,0.2097305832129132,15,0.15390047094666667,0.03966351709080422,15,0.17555683245333334,0.05522678855101725,15,0.16987758829333333,0.03764292584895875,15,1.1576535249031477,0.30240896820795476,15
