prompt_id,condition,domain,gen_len_H,gen_len_EAS,H_total,H_mean,H_half_life,half_life_rel,H_front_auc,H_mid_auc,H_back_auc,H_fb_ratio,EAS_front_auc,EAS_mid_auc,EAS_back_auc,EAS_fb_ratio
11,implicature_information,natural,150,150,43.2690204,0.28846013600000003,63,0.4266666666666667,0.338656824,0.3038100799999999,0.22291350399999998,0.658228295438098,0.1450854466,0.13763614519999998,0.13569092,0.935248318696632
12,stochastic_information,natural,150,150,44.242567799999996,0.294950452,57,0.38666666666666666,0.397283002,0.25535220599999997,0.23221614799999998,0.584510655706332,0.20551403699999998,0.14749211620000002,0.1246246354,0.6064044929446839
13,no_context,natural,150,150,45.210593300000006,0.30140395533333336,66,0.44666666666666666,0.321803656,0.32027445400000004,0.262133756,0.8145766870964325,0.1312428798,0.1543401102,0.16200199839999999,1.2343679035912163
14,direct_information,natural,150,150,42.0963303,0.280642202,69,0.4666666666666667,0.305331048,0.29309217,0.24350338799999996,0.7975061481464537,0.1313205784,0.15553211559999996,0.1358258834,1.0343076847124213
15,implicature_information,natural,150,150,39.5242795,0.26349519666666665,63,0.4266666666666667,0.308005754,0.23774316600000003,0.24473667,0.7945847336345541,0.1417643482,0.10348880560000001,0.12436425919999998,0.8772604733070679
16,stochastic_information,natural,150,150,44.64002300000001,0.2976001533333334,57,0.38666666666666666,0.41037418000000003,0.24082128400000002,0.24160499600000002,0.5887431709275667,0.180064532,0.1252765388,0.1225757924,0.6807325742528795
17,no_context,economic,150,150,34.9823287,0.23321552466666665,89,0.6,0.158960568,0.26425950200000003,0.276426504,1.7389627344562586,0.0524511436,0.144894252,0.162030484,3.0891697087801915
18,direct_information,economic,150,150,34.6405875,0.23093725,76,0.5133333333333333,0.212282638,0.23818280199999997,0.24234631,1.1416209647818678,0.09851055660000001,0.1360555376,0.1460827924,1.4829151051614298
19,implicature_information,economic,150,150,44.7552798,0.29836853199999996,86,0.58,0.19495140199999997,0.3507946700000001,0.3493595239999999,1.7920339141751849,0.0834169054,0.20314204319999998,0.1710693214,2.0507752065326557
20,stochastic_information,economic,150,150,42.7689031,0.2851260206666667,76,0.5133333333333333,0.27423654199999997,0.303852152,0.277289368,1.0111320904855925,0.130888849,0.17003508640000004,0.163288185,1.2475332027711543
21,no_context,economic,150,150,37.7602835,0.2517352233333333,88,0.5933333333333334,0.20914217400000001,0.24978949599999997,0.29627400000000004,1.416615282960576,0.1032145328,0.1471648456,0.16822755700000003,1.6298824636059395
22,direct_information,economic,150,150,38.9807723,0.2598718153333333,81,0.5466666666666666,0.226940134,0.27120035600000003,0.281474956,1.2403048814627033,0.09653140839999999,0.1380424346,0.1510663066,1.5649446030459038
23,implicature_information,economic,150,150,33.3534918,0.222356612,83,0.56,0.200757536,0.248273186,0.21803911399999998,1.0860818395380185,0.0959344828,0.1252383736,0.1131004022,1.1789337775009092
24,stochastic_information,economic,150,150,35.2432956,0.23495530400000003,84,0.5666666666666667,0.21843352,0.21792863999999998,0.26850375200000004,1.2292241227445313,0.09145979120000002,0.1124225964,0.1340077878,1.4652098593463658
