prompt_id,condition,domain,gen_len_H,gen_len_EAS,H_total,H_mean,H_half_life,half_life_rel,H_front_auc,H_mid_auc,H_back_auc,H_fb_ratio,EAS_front_auc,EAS_mid_auc,EAS_back_auc,EAS_fb_ratio
27,implicature_information,social,150,150,76.49876970000001,0.509991798,70,0.47333333333333333,0.607369548,0.43237416200000006,0.49023168399999995,0.807139056632454,0.22118555480000002,0.253613971,0.2613590868,1.1816281901244663
28,stochastic_information,social,126,126,48.1813115,0.3823913611111111,69,0.5555555555555556,0.30537419047619047,0.4215415142857143,0.42025837857142845,1.3762079169693135,0.11876476476190477,0.22329353452380948,0.24043466785714282,2.024461281417577
29,no_context,social,150,150,78.7462975,0.5249753166666666,62,0.42,0.6732960659999999,0.479269628,0.422360256,0.6273024265672749,0.2671280486,0.237796263,0.24066265259999997,0.9009261807634826
30,direct_information,social,150,150,77.5840652,0.5172271013333333,71,0.48,0.576851252,0.467499784,0.5073302679999999,0.8794819569881075,0.203359853,0.23816409260000002,0.28565737420000004,1.4046891261275647
31,implicature_information,social,150,150,82.2358112,0.5482387413333334,73,0.49333333333333335,0.6095923859999999,0.50439513,0.530728708,0.8706288336088243,0.2221959824,0.2609817728,0.3040556382,1.3684119528886676
32,stochastic_information,social,150,150,56.72481260000001,0.37816541733333336,80,0.54,0.33150508800000006,0.38727690600000003,0.41571425799999995,1.2540207467343605,0.1456908456,0.19696832019999996,0.22510807640000008,1.5451078993531497
33,no_context,social,150,150,73.7256474,0.491504316,65,0.44,0.608031448,0.41627330199999996,0.45020819800000006,0.7404357118054855,0.20281945019999997,0.21938181140000002,0.27182681620000004,1.3402403760189272
34,direct_information,social,31,31,25.286433300000002,0.8156913967741937,2,0.0967741935483871,1.5999869999999998,0.54090211,0.35250383636363636,0.22031668780036112,0.298403176,0.279773173,0.21002054,0.7038146939830158
35,implicature_information,social,150,150,87.5223819,0.583482546,68,0.46,0.6932439859999999,0.508896852,0.5483068,0.7909290395200054,0.2489932262,0.30460131739999996,0.2802493824,1.1255301466510337
36,stochastic_information,social,150,150,65.30202410000001,0.4353468273333334,83,0.56,0.36969254,0.462558986,0.473788956,1.281575646617051,0.151367183,0.2263951946,0.22725639460000002,1.5013584192816751
37,no_context,natural,16,16,18.9909788,1.186936175,0,0.0625,2.7069176799999997,0.46485345999999994,0.5220205166666666,0.19284683849959805,0.283183838,0.362550178,0.3245302616666666,1.1460055911335822
38,direct_information,natural,150,150,87.2404111,0.5816027406666667,68,0.46,0.6812619939999999,0.504481536,0.559064692,0.8206309715260589,0.22278296979999998,0.28380387360000003,0.3236396744,1.4527128114439924
39,implicature_information,natural,150,150,83.51108820000002,0.5567405880000001,71,0.48,0.6643631280000001,0.449702664,0.556155972,0.8371264878504816,0.24021174860000002,0.24237031659999997,0.31307099159999996,1.3033125707823932
40,stochastic_information,natural,150,150,76.3784789,0.5091898593333334,64,0.43333333333333335,0.650658122,0.430826468,0.4460849879999999,0.6855904397670762,0.20506941599999998,0.2562381944,0.2528038976,1.2327723096456276
