prompt_id,condition,domain,gen_len_H,gen_len_EAS,H_total,H_mean,H_half_life,half_life_rel,H_front_auc,H_mid_auc,H_back_auc,H_fb_ratio,EAS_front_auc,EAS_mid_auc,EAS_back_auc,EAS_fb_ratio
35,implicature_information,social,72,72,27.4027831,0.38059420972222224,37,0.5277777777777778,0.3101854416666667,0.44367487083333335,0.3879223166666666,1.250614195760799,0.12957549125,0.2207745575,0.20877634958333333,1.6112333248308894
36,stochastic_information,social,60,60,23.502122000000004,0.39170203333333337,32,0.55,0.32971902499999994,0.4389606,0.40642647499999995,1.2326449012155123,0.1506366555,0.22546553700000005,0.19926288749999999,1.3228047770882698
37,no_context,natural,92,92,41.847950899999994,0.4548690315217391,46,0.5108695652173914,0.49403367333333326,0.38401060645161295,0.48782619032258057,0.9874351013993242,0.18975381933333335,0.19822022129032263,0.2690024174193548,1.4176390144053357
38,direct_information,natural,120,120,56.217918,0.46848265,59,0.5,0.4589202674999999,0.48345890750000003,0.463068775,1.0090397129823865,0.18879759624999998,0.25854863149999996,0.27000954450000003,1.4301535075820653
39,implicature_information,natural,87,87,38.87780050000001,0.4468712701149427,43,0.5057471264367817,0.4755817482758622,0.4245300448275863,0.4405020172413793,0.9262382731009794,0.16189092448275866,0.22009310758620693,0.27118156551724143,1.6750881272910527
40,stochastic_information,natural,150,150,75.2641342,0.5017608946666666,72,0.4866666666666667,0.508477174,0.4815683780000001,0.515237132,1.0132945161467561,0.2240792724,0.2757127144,0.34330683199999995,1.5320775916621547
41,no_context,natural,120,120,60.3702825,0.5030856875,55,0.4666666666666667,0.5676422824999999,0.46446373750000003,0.47715104249999996,0.8405840389453371,0.242546137,0.2340992295,0.258513972,1.0658342169349826
42,direct_information,natural,134,134,62.79592389999999,0.46862629776119397,59,0.44776119402985076,0.5459894272727274,0.42700098888888893,0.43460765777777777,0.7960001349269474,0.2992280952272727,0.233814096,0.2730122088888889,0.912388285871111
43,implicature_information,natural,30,30,14.445005,0.4815001666666667,12,0.43333333333333335,0.59270238,0.44259664,0.40920148,0.6903995897570042,0.21159593899999996,0.21000992200000002,0.24703448099999997,1.167482146242892
44,stochastic_information,natural,131,131,55.7980698,0.4259394641221374,58,0.45038167938931295,0.48748806976744186,0.40894420227272726,0.38278495227272735,0.7852191181936748,0.22885371372093025,0.1981852147727273,0.2363150927272727,1.0326032681970851
45,no_context,natural,50,50,24.940694200000003,0.49881388400000004,28,0.58,0.3609761,0.5426610294117648,0.5846964176470587,1.6197649031253278,0.1450816275,0.2688046188235294,0.23761258588235296,1.6377855003201762
46,direct_information,natural,150,150,75.64841679999999,0.5043227786666666,72,0.4866666666666667,0.510873338,0.52146917,0.48062582800000003,0.9407925453334188,0.21723852919999995,0.28416583659999994,0.25071130599999997,1.154083057564726
47,implicature_information,natural,39,39,19.5508584,0.5013040615384615,20,0.5384615384615384,0.4315468692307692,0.5448165076923077,0.5275488076923076,1.2224600508228958,0.18289517384615386,0.3470118153846154,0.22840273846153847,1.2488177443854491
48,stochastic_information,natural,43,43,18.894031599999998,0.4393960837209302,20,0.4883720930232558,0.3997954428571429,0.4660950785714286,0.45143762000000004,1.1291715002397118,0.1604197378571429,0.23715631714285718,0.2188400566666667,1.3641716386642417
49,no_context,economic,150,150,59.5630182,0.397086788,71,0.48,0.423538432,0.415281402,0.3524405299999999,0.832133528793911,0.21692832720000002,0.25263019680000004,0.209044139,0.9636553312249945
50,direct_information,economic,150,150,52.9361209,0.35290747266666667,70,0.47333333333333333,0.37349081999999995,0.35499805799999995,0.33023354,0.884181142658339,0.1588735918,0.20067247059999996,0.17601444559999993,1.1078898865808857
51,implicature_information,economic,150,150,57.06494649999999,0.3804329766666666,74,0.5,0.3926982939999999,0.39107616000000006,0.35752447600000004,0.9104304283022939,0.18872019060000003,0.24620288259999995,0.180710848,0.9575596941984011
52,stochastic_information,economic,67,67,27.462068999999996,0.4098816268656716,32,0.4925373134328358,0.3956184181818182,0.4388915681818182,0.39577605652173914,1.0003984605687608,0.17593791681818183,0.23026818045454547,0.21199452565217392,1.204939387063755
53,no_context,economic,128,128,54.27991110000001,0.42406180546875005,59,0.46875,0.4814601261904763,0.4228435534883721,0.36921658139534885,0.766868451426606,0.2065859907142857,0.2216451760465116,0.1884883753488372,0.9123966959091722
54,direct_information,economic,150,150,52.096144,0.3473076266666667,58,0.3933333333333333,0.455524844,0.28977940199999996,0.296618634,0.6511579728459334,0.21222927719999998,0.1553097664,0.1554563842,0.7324926431026831
55,implicature_information,economic,113,113,56.048947500000004,0.4960083849557522,50,0.45132743362831856,0.533673618918919,0.5088530763157897,0.44648965000000007,0.836634291394185,0.21974883621621624,0.28107851578947374,0.2765451723684211,1.2584602363778687
56,stochastic_information,economic,32,32,16.648563199999998,0.5202675999999999,15,0.5,0.51466634,0.5166291909090909,0.5289980636363636,1.027846630957765,0.167274335,0.2607232063636364,0.23459125909090905,1.4024342651902282
57,no_context,economic,81,81,32.4171012,0.4002111259259259,39,0.49382716049382713,0.4165009222222223,0.3937630592592593,0.39036939629629624,0.9372593803958406,0.16459088481481482,0.2170765062962963,0.23851738296296293,1.4491530514057605
58,direct_information,economic,106,106,50.9692512,0.4808419924528302,52,0.5,0.4882829828571429,0.49631659142857143,0.45856294722222224,0.939133583027988,0.21152342485714287,0.2882641322857143,0.2253321447222222,1.0652822252400904
59,implicature_information,economic,92,92,43.6536359,0.47449604239130433,41,0.45652173913043476,0.49176066,0.4977838935483871,0.43450049677419356,0.8835609110622911,0.20012712833333332,0.2790137274193548,0.26755316161290327,1.3369160085446516
60,stochastic_information,economic,54,54,26.401349600000003,0.4889138814814815,26,0.5,0.4592421888888889,0.5645361499999999,0.4429633055555555,0.9645527268025631,0.1624108122222222,0.26068576611111116,0.23527871333333328,1.448664101324781
