prompt_id,condition,domain,gen_len_H,gen_len_EAS,H_total,H_mean,H_half_life,half_life_rel,H_front_auc,H_mid_auc,H_back_auc,H_fb_ratio,EAS_front_auc,EAS_mid_auc,EAS_back_auc,EAS_fb_ratio
16,stochastic_information,natural,91,91,73.5586708,0.8083370417582417,45,0.5054945054945055,0.8025715000000001,0.8314658166666665,0.791533912903226,0.9862472227125257,0.3938598163333333,0.44172688866666665,0.44095139096774194,1.1195643035453862
17,no_context,economic,79,79,57.556256399999995,0.7285602075949367,38,0.4936708860759494,0.7582693384615384,0.7285004538461539,0.7000089555555555,0.9231666375641826,0.4149721561538462,0.49101604346153843,0.4340729311111111,1.0460290520074882
18,direct_information,economic,50,50,39.021664699999995,0.7804332939999999,26,0.54,0.68116231875,0.8152309823529411,0.8390671117647059,1.2318166884282102,0.34478269000000006,0.6245020047058825,0.4800903270588235,1.3924432431884077
19,implicature_information,economic,73,73,49.207082,0.6740696164383562,37,0.5205479452054794,0.6549485333333332,0.7055880541666668,0.6621681559999999,1.0110231908298546,0.25512663458333334,0.49299073291666673,0.42449070279999995,1.663843147906795
20,stochastic_information,economic,85,85,72.1321796,0.8486138776470589,43,0.5176470588235295,0.7405248392857142,0.924358032142857,0.8798434206896552,1.1881349200093316,0.4265584985714285,0.5910545949999999,0.5455961234482758,1.2790651816234158
21,no_context,economic,150,150,114.61216079999997,0.7640810719999998,82,0.5533333333333333,0.61813748,0.8072216280000001,0.866884108,1.4024131136652642,0.35741332979999996,0.5465811322,0.5830902783999999,1.6314172689817794
22,direct_information,economic,80,80,54.6849828,0.683562285,43,0.55,0.6078896423076923,0.7032710925925925,0.7367234296296298,1.2119361449108659,0.2906432546153846,0.4239576185185185,0.5139702011111111,1.7683885414483835
23,implicature_information,economic,135,135,96.9155103,0.7178926688888888,73,0.5481481481481482,0.6259899733333334,0.762105531111111,0.7655825022222221,1.2229948319229023,0.3781103024444445,0.4947027217777778,0.5059181644444445,1.3380174017310167
24,stochastic_information,economic,150,150,121.0710921,0.807140614,76,0.5133333333333333,0.7670591979999999,0.8137036500000001,0.8406589939999998,1.0959506074523337,0.5215227754,0.5610711146,0.5308263113999999,1.0178391748909992
25,no_context,social,52,52,44.8843427,0.8631604365384615,25,0.5,0.8742616823529412,0.9026627411764705,0.8153681944444444,0.9326363157653278,0.3267161788235294,0.5387028964705882,0.46115429944444447,1.4114828996378834
26,direct_information,social,43,43,43.5456223,1.0126888906976743,22,0.5348837209302325,0.9192767571428571,1.0169657142857143,1.0958818466666667,1.192113080366248,0.33544783499999997,0.49544869999999996,0.6202552593333334,1.849036406311382
27,implicature_information,social,35,35,35.00248870000001,1.000071105714286,18,0.5428571428571428,0.8693995,1.0607019249999998,1.0592225916666664,1.2183381652125018,0.2639569590909091,0.39358091833333336,0.5426769116666667,2.055929548270648
28,stochastic_information,social,27,27,22.265878800000003,0.8246621777777778,16,0.6296296296296297,0.5911437222222223,0.8360551555555555,1.0467876555555555,1.77078367950941,0.07598219333333334,0.39229784,0.36690668555555556,4.828850938086751
29,no_context,social,65,65,57.8782929,0.8904352753846153,35,0.5538461538461539,0.7306545714285714,0.8931594636363637,1.0402290318181817,1.4236946876063914,0.34567458714285715,0.6054464590909092,0.637036895,1.842880323559138
30,direct_information,social,150,150,128.2758825,0.8551725499999999,78,0.5266666666666666,0.7580340580000001,0.8837340719999999,0.9237495200000001,1.218612158980329,0.47041718360000007,0.5334313368,0.574464474,1.2211808880018982
31,implicature_information,social,56,56,54.697530900000004,0.9767416232142858,29,0.5357142857142857,0.9280729611111111,0.9694384052631578,1.030151994736842,1.109990311002617,0.3890020172222222,0.5271743842105263,0.5039344294736843,1.2954545404987077
32,stochastic_information,social,58,58,54.419644,0.938269724137931,30,0.5344827586206896,0.8014069789473685,0.9787638368421053,1.029819925,1.2850149200754992,0.45342935894736836,0.546521652105263,0.63631667,1.4033424555419232
33,no_context,social,150,150,110.2545186,0.735030124,83,0.56,0.576814704,0.7912155799999998,0.8370600880000001,1.4511767508617466,0.37532703200000006,0.4450676125999999,0.47619995499999995,1.2687600796097198
34,direct_information,social,55,55,43.33145360000001,0.7878446109090911,29,0.5454545454545454,0.7034325055555555,0.7943946444444444,0.8616086789473685,1.2248633268189517,0.28987313166666673,0.49780934444444447,0.4112018768421053,1.418558092907203
35,implicature_information,social,67,67,47.83900880000001,0.7140150567164181,34,0.5223880597014925,0.6513327045454547,0.7478299545454544,0.741627404347826,1.1386306862410438,0.3899062368181819,0.42431661272727267,0.43228330565217393,1.1086852807993246
36,stochastic_information,social,50,50,34.3879407,0.687758814,29,0.6,0.5527535,0.6651027352941176,0.8374787176470588,1.5151034188785033,0.29357225,0.40882345470588227,0.4983827664705882,1.6976494422432238
37,no_context,natural,150,150,130.6771571,0.8711810473333332,77,0.52,0.831203028,0.864037144,0.91830297,1.104787806427481,0.4469723572000001,0.47580444799999994,0.5425306842000001,1.2137902388385102
38,direct_information,natural,69,69,49.755372599999994,0.7210923565217391,34,0.5072463768115942,0.7504526695652174,0.7275382782608696,0.6852861217391305,0.9131636804439088,0.3352886334782609,0.43085618956521743,0.36552951739130435,1.0901935851487916
