prompt_id,condition,domain,pairwise,eas_mean,eas_sd,eas_per_sample,eas_early,eas_mid,eas_late,eas_final_quarter,eas_slope,eas_mean_rate,eas_peak_rate,eas_peak_rate_position,eas_n_spikes,eas_skew,eas_skew_sd,eas_sparsity,eas_sparsity_sd,eas_cross_sample_variance_profile,token_entropy_sequence_sample_0,token_entropy_sequence_sample_1,token_entropy_sequence_sample_2,token_entropy_sequence_sample_3,token_entropy_sequence_sample_4,token_entropy_sequence_sample_5,token_entropy_sequence_sample_6,token_entropy_sequence_sample_7,token_entropy_sequence_sample_8,token_entropy_sequence_sample_9,caa_mean_l2,caa_mean_cosine,caa_per_layer_l2,caa_per_layer_cosine,displacement_cosine_vs_direct,caa_nan_layers_sanitized,beam_score_entropy,beam_score_gap,beam_score_raw_std,beam_score_raw_range,beam_first_divergence_position,beam_length_mean,beam_length_sd,beam_sbert_cosine,beam_per_layer_cosine
1,no_context,social,0,0.5087102187969238,0.051297067793879526,0.487200;0.506986;0.580442;0.390441;0.473217;0.509673;0.526532;0.520282;0.513018;0.579310,0.45735299751225,0.5075656314438374,0.5612120274346841,0.5748249353163754,0.0010732731390568331,-0.0007805794549202979,2.1258667620710185,77.7,9.5,0.02164013816719293,0.03303125405138074,0.6926666666666665,0.031333333333333324,0.00000000;0.00005617;0.00073627;0.00000000;0.17838145;0.25209387;0.17871504;0.06447004;0.06873516;0.27318722;0.05465184;0.19855342;0.33514349;0.38070996;0.41039261;0.38012927;0.12765534;0.26228954;0.39943214;0.18213115;0.34688545;0.29414669;0.56035712;0.49273552;0.41081163;0.12820961;0.19450692;0.36660403;0.45872479;0.05659404;0.14929635;0.55802182;0.37419220;0.29481757;0.06677155;0.35096212;0.80255647;0.27054441;0.34745533;0.12637262;0.43112044;0.55563903;0.31767463;0.31255518;0.23981791;0.18901325;0.19795386;0.29003316;0.07130329;0.31458552;0.20520906;0.30983337;0.19052599;0.25651443;0.24690237;0.33777872;0.24091623;0.02775526;0.44450140;0.48688273;0.26217646;0.22906331;0.35272403;0.55917056;0.44804928;0.17992590;0.16913697;0.22217876;0.09266874;0.17902448;0.04857178;0.22636885;0.40260968;0.37058000;0.39113453;0.20898104;0.08231790;0.45748232;0.22789341;0.22264453;0.11122977;0.61538114;0.20258682;0.62327150;0.29483316;0.25844745;0.59505278;0.18899988;0.29269517;0.39433800;0.41656812;0.21575427;0.27776682;0.23982370;0.26666213;0.28201545;0.50766806;0.37178327;0.24271615;0.40986578;0.34266008;0.18413987;0.11841688;0.59399334;0.20907795;0.19310745;0.32509385;0.32368369;0.24588430;0.50229377;0.26603629;0.24901220;0.59180377;0.20282886;0.41636996;0.61855779;0.18994699;0.17662041;0.07934966;0.16150223;0.10258197;0.52589137;0.57247277;0.28355661;0.24549149;0.30297288;0.38599667;0.22232589;0.18780383;0.28179002;0.50524754;0.40783312;0.35985481;0.38042134;0.64232762;0.23417479;0.71606555;0.33662893;0.38768540;0.30266446;0.32347856;0.45096338;0.17107013;0.40372173;0.41141210;0.20867031;0.45686444;0.33411421;0.47433169;0.32179493,0.568500;0.000000;0.068246;0.000013;0.000045;0.000003;0.000002;0.834085;0.747602;0.075469;0.000001;0.020628;0.155807;1.013028;1.634876;0.007437;0.494925;0.000000;0.778934;1.033090;1.336681;1.793481;1.734164;0.123999;0.929824;0.088600;0.832237;2.119802;0.000002;0.000035;0.008545;2.086557;0.377962;0.000497;0.193717;0.004128;0.273062;0.000061;0.065395;0.570042;0.278353;0.009413;0.000858;0.056136;0.069294;0.003887;0.002778;0.000178;0.000008;0.000000;0.079447;0.000000;0.000000;0.000035;0.002920;0.906326;0.668867;0.008823;0.237593;2.226831;0.286834;0.006218;0.664917;0.116013;0.000038;0.202333;1.062681;1.043691;0.565340;0.047182;0.001808;1.548116;0.120329;0.844437;0.988933;0.002938;0.692924;1.246877;0.000001;1.078377;0.000001;0.016528;0.477468;0.806204;0.930521;0.133934;0.128969;0.921301;0.021584;0.698058;0.723689;0.004781;0.004055;0.425121;1.541243;0.885068;1.391489;0.019291;0.055177;0.000053;0.709111;0.090828;0.009270;1.112816;1.185329;0.085033;0.503080;0.014842;0.037973;0.000000;0.272803;0.009169;0.850639;0.000057;1.873499;2.186222;0.682386;0.058413;0.036430;0.044984;0.000027;0.000000;2.006312;0.690829;1.173462;1.133821;0.001772;0.000691;0.000065;0.530310;0.697273;1.345369;0.927648;1.763518;0.000098;1.253174;0.201923;0.910344;0.627849;0.000070;0.877261;1.597476;0.000617;0.417633;0.967660;0.180798;0.000000;0.062936;1.612810;0.107576,0.568500;0.000000;0.068246;0.000013;0.000045;0.000003;0.000002;0.834085;0.747602;0.038906;0.455762;0.822971;0.484444;1.318783;1.134190;0.000000;0.000001;1.207717;1.064909;0.359689;0.000001;0.203497;1.464553;2.180420;1.558348;1.201750;0.051242;0.270853;0.001640;0.390518;0.044179;0.337959;0.118772;0.000000;0.000001;0.000004;0.000543;0.778730;1.694166;0.005218;0.801010;2.100202;0.002456;0.000158;0.095541;0.009383;0.806665;0.000115;0.872068;0.699745;0.000005;0.000355;0.000080;0.500516;0.000002;0.102610;0.121773;0.496019;0.029007;1.345270;0.001877;0.001577;0.173517;1.998024;0.000039;0.978578;0.000001;0.002010;0.745737;0.551538;0.020694;0.752679;1.931624;0.795601;0.000003;0.000002;0.000002;0.828147;0.406830;0.677986;0.235652;0.853557;0.260904;1.054382;0.634261;0.000181;0.000092;0.471372;1.359100;0.004383;0.905315;1.137738;0.123314;0.127319;0.049597;0.000238;0.000036;0.000000;1.612824;0.323300;1.456058;0.890511;0.005219;0.002091;0.000416;0.559372;0.682416;0.961464;1.163534;1.957771;0.211999;0.555977;0.750423;0.000064;1.055091;0.871734;1.409691;0.079021;0.480624;0.930154;0.003625;0.000008;1.408315;1.631181;0.121651;1.247175;0.000003;0.262575;0.281808;1.041798;1.602456;1.883437;0.015549;1.468621;0.000001;0.937370;0.908308;0.051942;0.005502;0.000062;0.006458;0.000005;0.000002;0.000000;1.122289;0.746136;0.000184;0.000850;0.023448;0.842253,0.568500;0.000000;0.068246;0.000013;0.000045;0.000003;0.000002;0.834085;0.747602;0.038906;0.455762;0.158576;0.717470;0.000000;0.000307;1.348897;0.858298;0.759758;0.000002;0.001611;1.065027;0.014509;0.458291;0.000000;0.000000;0.000002;0.000371;0.950173;0.000093;0.000021;0.097924;1.607770;1.476539;0.000002;0.257944;1.929198;0.001178;0.000045;0.049102;0.002307;1.583376;0.831824;0.000000;0.001987;0.888446;0.558065;0.952522;0.046404;0.000110;0.013235;1.206186;1.840330;0.819742;0.000621;0.276189;1.801338;1.587028;0.110787;1.012316;0.320506;1.263487;0.738733;2.010687;0.175459;0.046871;0.000505;0.004058;1.108137;0.612220;1.247919;0.391042;0.384074;0.594063;2.257581;1.025329;1.478851;0.000691;1.953492;0.370149;0.173489;0.373360;0.418486;0.453465;0.937386;0.000000;0.756675;1.884293;0.111066;0.020147;0.667928;0.349766;0.541975;0.003329;0.000398;0.000006;0.000000;1.487676;0.749507;0.000209;0.022331;0.031489;0.003969;1.035085;0.896368;0.305731;1.047116;0.857861;1.153912;0.317895;1.013587;0.741112;0.945221;0.224442;0.000001;0.670013;1.688916;0.693729;0.000012;0.000010;1.030087;0.692497;0.881626;0.000036;0.110495;1.523878;2.034328;1.065289;0.269548;0.292988;0.702587;1.439737;0.328313;1.198343;0.000106;2.475022;1.332210;0.000026;0.000912;1.025991;0.001765;0.000000;0.000003;0.000000;2.168590;0.856440;0.006432;0.366145;0.612407;2.089340;0.000319,0.568500;0.025047;0.000819;0.000009;0.000001;1.465962;1.114656;0.007399;1.013283;0.872270;0.169461;0.000004;0.008396;0.315527;1.517182;1.932192;0.386751;0.477153;1.536753;1.037471;0.000016;0.070955;1.094163;0.557409;0.043953;0.190043;0.008248;0.256646;0.034907;0.433304;0.997494;0.000000;0.000002;0.000004;0.001397;0.297756;0.000152;0.000023;0.270757;0.045929;1.770729;0.001087;0.000043;0.026324;0.009767;1.185266;0.036444;0.000000;0.000051;0.793109;0.730521;0.889416;0.062623;0.000108;0.018330;1.100958;0.205945;0.333145;2.139054;0.768148;0.415129;0.104678;0.294787;1.685542;0.078882;0.598198;0.114528;0.000001;0.728642;0.035930;0.520215;0.056451;0.002184;1.412456;0.330916;0.644853;0.743145;0.781258;1.267232;0.809160;0.022656;0.011256;0.000547;0.000014;0.000000;0.012155;0.189746;0.000002;0.921064;0.011659;0.000007;0.000000;0.149903;1.330976;0.000003;1.154051;0.051002;0.000181;0.116078;0.965640;0.010749;0.002447;0.034881;1.773159;0.000004;0.087259;0.024503;0.198906;0.025442;0.407588;0.110261;0.614277;0.283919;0.000006;0.971101;0.000751;0.952706;0.000002;0.005581;0.000149;0.265707;0.000004;0.210055;0.054552;0.543047;0.697640;0.665490;0.000000;0.000002;0.000000;1.154451;1.037669;0.036100;0.000289;0.018295;0.718461;0.004575;0.000005;0.000000;0.316595;0.062828;0.997783;0.709283;0.064660;0.603225;0.692856;0.078286;0.203702;0.967548;0.575177,0.568500;0.000000;0.068246;0.000013;0.000045;0.000003;0.000002;0.834085;0.747602;0.038906;0.455762;0.822971;1.457770;0.011019;0.476747;0.696345;0.941005;0.000009;1.224932;0.211051;0.833946;0.598294;1.671232;0.064399;0.029191;0.194126;0.942489;0.783687;0.420741;0.251720;0.014365;0.210780;0.085042;0.524693;0.863563;0.014558;0.000067;0.009044;0.086914;0.009158;0.005407;0.000193;0.000014;0.000001;0.025479;0.000000;0.000000;0.000155;0.002490;1.028204;1.135442;0.009824;0.582520;1.448704;0.765944;0.003156;0.321602;0.000106;1.255964;0.003487;0.996503;0.000009;0.014464;0.000005;0.357435;0.000003;0.629915;0.157456;0.392121;0.720695;0.036657;0.177305;0.186780;1.740253;0.004467;0.017911;0.000001;0.488140;1.317832;0.426680;0.149055;0.004416;0.123844;0.332007;0.614931;0.029275;0.069377;0.220367;0.006610;1.013288;0.916255;0.000003;0.531787;1.227833;0.639416;1.514616;1.325056;1.445421;0.435105;1.328590;0.000563;0.096769;0.298557;0.000003;1.052158;0.715241;0.000035;0.007007;0.000664;0.017979;0.000009;0.000000;2.483129;0.000364;0.334887;1.616833;0.000034;0.000016;0.577920;1.004739;0.270908;0.976941;0.000573;0.001233;0.495072;0.053562;1.885026;0.720153;0.652494;0.132069;1.048635;0.419958;0.997715;0.082817;1.342911;0.164143;0.001498;0.117084;1.532475;1.397794;0.000003;0.172266;0.664554;0.000018;1.785351;0.008268;1.303952;1.725235;0.590556;1.888790,0.568500;0.000000;0.068246;0.000013;0.000045;0.000003;0.000002;0.834085;0.747602;0.038906;0.455762;0.822971;1.373086;0.000000;0.000005;1.100320;0.063445;0.028086;0.700734;0.590565;1.798248;0.084785;0.258028;0.000497;0.492801;0.039320;0.112738;0.042621;0.000000;0.000000;0.000002;0.000427;1.042279;1.554137;0.004316;0.867352;2.476155;0.616670;0.032684;0.693213;0.000002;0.001522;0.000001;0.303970;0.000000;0.704035;0.027179;0.000002;0.059758;1.915595;0.067530;0.409121;0.019888;1.402283;0.849759;0.303323;0.893506;0.000002;0.202803;0.017425;0.000684;0.022550;0.474408;0.709351;0.402094;1.209270;0.424887;0.000527;0.000091;0.274373;0.554961;0.488453;1.251619;0.077452;0.114786;0.000186;0.000039;0.033211;0.579846;1.439817;1.063973;1.988640;0.691837;2.680307;1.875510;1.453838;1.655647;0.643009;1.357007;1.290249;0.007498;0.847332;1.638262;0.000043;0.662251;0.001502;0.001577;0.000011;0.000000;1.752022;0.916996;0.000288;0.592894;0.000580;1.093301;0.004949;0.000806;1.072771;0.028670;1.610762;0.000001;0.017197;0.287398;0.881657;0.000821;0.077455;0.678275;0.693870;0.000002;0.389813;0.563905;0.001892;1.476012;0.421855;1.394922;0.398472;0.000002;0.056205;1.429536;0.000009;0.190523;0.001212;0.000001;0.452288;0.171001;0.145024;0.397405;1.359862;0.300986;1.284362;0.246933;0.590138;1.329860;0.528498;1.558147;1.320279;0.127439;0.000246;0.000006;0.000004,0.568500;0.000000;0.068246;0.000013;0.000045;0.000003;0.000002;0.834085;0.000789;0.896537;0.197860;0.856881;0.662170;0.049799;0.377702;0.693787;0.000192;0.006355;1.924673;0.831056;0.707450;0.000001;2.025614;0.447658;1.664285;0.167239;0.806963;0.001448;1.252151;0.003764;0.613334;0.593944;0.194021;0.279609;0.000000;0.000001;0.000013;0.001158;0.801999;0.982944;0.000010;0.874842;0.005301;0.005208;0.950171;0.930046;0.042876;0.346791;0.001002;0.754211;0.502374;0.194956;0.412891;0.797980;1.442717;0.445285;0.573546;0.001762;0.206531;0.482106;0.914320;1.055476;0.000688;1.839796;1.273789;0.213180;0.934118;0.652576;0.013318;0.852610;0.388056;0.036466;0.000506;0.630264;1.926792;0.478981;0.001937;0.016892;0.003393;0.000004;0.000000;1.352511;0.780663;0.000009;0.997098;1.286421;0.928196;1.308910;0.000377;1.837511;1.196474;1.100822;0.518990;0.000001;0.000478;0.345897;0.822668;0.135217;0.763802;1.618034;1.614346;0.000003;0.725148;0.093199;0.491617;0.287343;0.600198;0.016601;0.241997;0.172898;0.048738;1.544090;1.101610;0.018091;0.000173;0.134990;1.142538;0.149304;0.000000;0.000000;0.000000;2.304433;0.000169;0.000023;0.535406;1.184111;0.041815;0.000411;0.118304;1.519632;0.000644;0.000149;0.033979;0.006365;1.299431;1.293072;0.439279;0.047466;0.674860;0.078654;1.705667;1.401766;0.429002;0.000411;0.026234;0.581650;1.446526;0.018400;1.022748;0.676231,0.568500;0.000000;0.068246;0.000013;0.000045;0.000003;0.000002;0.834085;0.997152;1.154776;0.848994;0.681075;0.003830;0.324805;0.003702;0.000000;0.000001;0.000196;0.892655;1.318243;0.000810;0.829398;0.006315;0.000002;0.000000;0.182925;0.940691;0.373043;1.356859;0.715846;0.003003;0.150502;1.163502;0.005429;0.007218;0.020147;2.056768;1.683901;0.981273;0.000056;0.001338;0.942379;0.000010;1.493416;1.009824;0.747442;0.226021;1.354046;0.004668;0.912648;0.000001;0.050322;0.082955;0.539761;0.324051;0.000001;0.012147;0.000049;0.563354;0.000010;1.022083;0.007605;0.000040;0.537377;1.654230;0.662672;0.508355;1.166447;0.000004;0.000031;0.101256;0.021055;0.003916;0.456016;0.000283;0.000001;0.004021;0.000395;0.095218;0.003642;0.000041;0.000000;1.505755;0.819823;0.129116;0.163944;0.085019;0.000007;0.415969;0.005977;0.000004;1.158255;0.010242;0.000014;0.000001;0.728766;0.109142;1.713351;0.158848;1.169546;0.107596;1.318733;0.218178;0.172683;0.130847;1.237768;1.870263;0.973430;1.129593;0.000612;1.163122;1.152825;2.022688;0.000001;1.609232;0.075643;0.403763;0.502143;0.006662;0.759679;0.621424;1.184935;1.231999;0.009957;0.000001;0.659075;1.123090;1.269405;0.000654;1.054915;2.044750;1.222988;1.271614;0.000183;1.653060;0.850464;2.877028;1.590970;0.136186;0.000499;0.023428;0.033142;0.000459;0.000007;0.000006;0.000000;1.989920;1.302418;0.177205;0.000152,0.568500;0.000652;0.000004;0.000001;1.407881;0.986623;0.994833;0.945604;0.666911;1.384236;0.096629;1.522980;0.000964;1.773088;1.180473;0.196356;0.643551;1.351247;0.000129;0.697569;0.836914;0.000005;0.004965;1.501530;1.075342;0.659725;1.016431;0.962357;0.417651;0.092486;0.134302;0.019113;0.672613;1.080589;0.007663;0.037400;0.148889;0.290923;1.422469;0.001241;0.000008;0.000000;1.729982;0.955630;0.085548;0.033661;0.056241;0.000000;0.000000;0.000056;0.001098;0.302687;1.349792;0.598902;1.077228;0.006540;0.000014;0.000001;1.252393;1.401301;1.488302;0.000001;0.873544;0.470735;0.456934;0.001201;1.027116;0.022695;0.000010;0.006490;0.000158;0.888092;0.000033;1.061082;0.006914;0.134733;0.003835;1.634895;0.000007;0.006891;0.023530;0.163017;0.002570;1.897512;0.401310;0.400710;1.819119;0.016088;0.764891;0.001016;0.000274;0.265468;0.051532;0.349784;0.992179;0.514932;1.881476;0.919886;0.002006;1.773200;0.118386;0.322907;0.414916;0.017638;0.020535;0.000032;0.000000;1.716561;0.527302;1.404138;1.578562;0.429074;0.000000;1.185438;0.416195;0.000000;0.004131;1.299783;0.426994;0.253176;0.728249;0.676753;0.000001;1.045240;0.305544;0.519570;0.206619;1.216884;0.000001;0.000511;0.021895;0.000247;0.035988;0.224679;0.538768;1.136439;0.000005;0.955649;1.941909;0.916219;1.021977;0.097581;0.253258;0.000037;0.000458;0.000339;0.407993;0.509197;0.078806;0.000002,0.568500;0.000000;0.068246;0.000013;0.000045;0.000003;0.000002;0.834085;0.747602;0.038906;0.455762;0.822971;1.457770;0.000002;1.466365;0.658074;0.737326;0.000002;0.000776;0.053926;1.233413;0.138814;0.204928;0.722881;0.000000;0.000185;0.000766;1.029305;1.941447;0.006302;0.956888;1.552310;1.813893;0.988566;0.014884;0.614223;1.125416;0.651086;0.217656;0.559963;0.098749;1.739722;0.953125;1.249039;1.264538;0.007659;1.226294;1.388552;0.333325;0.928646;0.651241;0.017111;0.000669;0.307274;0.000194;0.022968;1.055694;0.203394;0.000041;0.721091;0.217922;1.288171;0.036552;0.007018;1.824789;0.012470;0.000024;0.358010;0.157222;0.000125;0.441564;0.948387;0.000304;0.769845;0.021630;0.000039;0.000001;1.453956;0.111433;0.699670;0.615658;2.028008;0.000068;0.605175;0.910094;0.658810;0.004628;0.007757;0.000524;0.000000;2.052702;0.286351;1.098551;0.002798;0.045744;1.267948;0.044469;0.386380;0.000001;1.042026;0.829213;0.181022;0.792564;2.136764;0.746452;0.000002;0.002310;0.918228;1.285724;0.238727;0.623861;0.911686;1.159463;0.836096;1.594190;0.466467;0.971511;0.745716;0.753866;0.720515;0.894979;0.011096;0.010483;0.860808;0.681221;1.437331;0.096281;0.697933;0.000003;0.000006;0.000000;1.152553;1.530650;0.203496;0.862997;0.001069;0.000434;0.773247;0.395281;0.972725;0.878967;1.729240;0.539444;0.348266;0.004899;0.994392;1.014477;0.932708;0.266265;0.431438,0.0,1.0000000126434094,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,1.0,,2.299642984042172,0.2318337352822224,0.07639315258502814,0.2318337352822224,0,109.0,2.756809750418044,0.8745176792144775,0.925440;0.986240;0.999710;0.999596;0.999372;0.998921;0.998055;0.997075;0.995750;0.994823;0.993906;0.992930;0.991726;0.990559;0.989290;0.987858;0.984665;0.979353;0.978926;0.970303;0.966890;0.967323;0.967833;0.967759;0.968686;0.969530;0.970291;0.969480;0.971118;0.970091;0.971642;0.968793;0.937824
